game,seed,logdir,run_completed,is_partial_run,metric_source_file,metric_source_type,metric_name,raw_step_key,raw_step_value,x_axis_name,x_axis_value,agent_actions,environment_steps,frames,action_repeat,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,eval_episodes,train_return_mean_if_present,timestamp,wall_clock_time_if_present,raw_json_excerpt_or_compact_record,parse_status,parse_warning
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,33040,frames,33040.0,8260.0,33040.0,33040.0,4,,,,,,1.1235153431650893,,,"{""replay/replay_ratio"": 260.1401617250674, ""step"": 33040, ""train/opt/updates"": 1329.5, ""train/ret"": 1.1235153431650893, ""train/rew"": 0.3605932258069515}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,33248,frames,33248.0,8312.0,33248.0,33248.0,4,170.0,,170.0,170.0,1,,,,"{""episode/length"": 636.0, ""episode/score"": 170.0, ""step"": 33248}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,33480,frames,33480.0,8370.0,33480.0,33480.0,4,,,,,,1.3734585179222956,,,"{""replay/replay_ratio"": 255.27272727272728, ""step"": 33480, ""train/opt/updates"": 1807.0, ""train/ret"": 1.3734585179222956, ""train/rew"": 0.3586021253356227}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,33480,frames,33480.0,8370.0,33480.0,33480.0,4,,,,,,1.3734585179222956,,,"{""replay/replay_ratio"": 255.27272727272728, ""step"": 33480, ""train/opt/updates"": 1807.0, ""train/ret"": 1.3734585179222956, ""train/rew"": 0.3586021253356227}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,36364,frames,36364.0,9091.0,36364.0,36364.0,4,280.0,,280.0,280.0,1,,,,"{""episode/length"": 779.0, ""episode/score"": 280.0, ""step"": 36364}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,38544,frames,38544.0,9636.0,38544.0,38544.0,4,90.0,,90.0,90.0,1,,,,"{""episode/length"": 545.0, ""episode/score"": 90.0, ""step"": 38544}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,41872,frames,41872.0,10468.0,41872.0,41872.0,4,160.0,,160.0,160.0,1,,,,"{""episode/length"": 832.0, ""episode/score"": 160.0, ""step"": 41872}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,44304,frames,44304.0,11076.0,44304.0,44304.0,4,160.0,,160.0,160.0,1,,,,"{""episode/length"": 608.0, ""episode/score"": 160.0, ""step"": 44304}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,46000,frames,46000.0,11500.0,46000.0,46000.0,4,,,,,,1.3857795156129322,,,"{""replay/replay_ratio"": 260.1661341853035, ""step"": 46000, ""train/opt/updates"": 2212.0, ""train/ret"": 1.3857795156129322, ""train/rew"": 0.3530660569287199}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,46000,frames,46000.0,11500.0,46000.0,46000.0,4,,,,,,1.3857795156129322,,,"{""replay/replay_ratio"": 260.1661341853035, ""step"": 46000, ""train/opt/updates"": 2212.0, ""train/ret"": 1.3857795156129322, ""train/rew"": 0.3530660569287199}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,46980,frames,46980.0,11745.0,46980.0,46980.0,4,140.0,,140.0,140.0,1,,,,"{""episode/length"": 669.0, ""episode/score"": 140.0, ""step"": 46980}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,48640,frames,48640.0,12160.0,48640.0,48640.0,4,,,,,,0.8049186516440276,,,"{""replay/replay_ratio"": 260.0, ""step"": 48640, ""train/opt/updates"": 2686.0, ""train/ret"": 0.8049186516440276, ""train/rew"": 0.32626816774859574}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,48640,frames,48640.0,12160.0,48640.0,48640.0,4,,,,,,0.8049186516440276,,,"{""replay/replay_ratio"": 260.0, ""step"": 48640, ""train/opt/updates"": 2686.0, ""train/ret"": 0.8049186516440276, ""train/rew"": 0.32626816774859574}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,48692,frames,48692.0,12173.0,48692.0,48692.0,4,70.0,,70.0,70.0,1,,,,"{""episode/length"": 428.0, ""episode/score"": 70.0, ""step"": 48692}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,51128,frames,51128.0,12782.0,51128.0,51128.0,4,140.0,,140.0,140.0,1,,,,"{""episode/length"": 609.0, ""episode/score"": 140.0, ""step"": 51128}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,53656,frames,53656.0,13414.0,53656.0,53656.0,4,110.0,,110.0,110.0,1,,,,"{""episode/length"": 632.0, ""episode/score"": 110.0, ""step"": 53656}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,56732,frames,56732.0,14183.0,56732.0,56732.0,4,290.0,,290.0,290.0,1,,,,"{""episode/length"": 769.0, ""episode/score"": 290.0, ""step"": 56732}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,59284,frames,59284.0,14821.0,59284.0,59284.0,4,380.0,,380.0,380.0,1,,,,"{""episode/length"": 638.0, ""episode/score"": 380.0, ""step"": 59284}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,60920,frames,60920.0,15230.0,60920.0,60920.0,4,,,,,,1.1031961279400324,,,"{""replay/replay_ratio"": 259.83061889250814, ""step"": 60920, ""train/opt/updates"": 3152.0, ""train/ret"": 1.1031961279400324, ""train/rew"": 0.32605717106779364}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,60920,frames,60920.0,15230.0,60920.0,60920.0,4,,,,,,1.1031961279400324,,,"{""replay/replay_ratio"": 259.83061889250814, ""step"": 60920, ""train/opt/updates"": 3152.0, ""train/ret"": 1.1031961279400324, ""train/rew"": 0.32605717106779364}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,61240,frames,61240.0,15310.0,61240.0,61240.0,4,250.0,,250.0,250.0,1,,,,"{""episode/length"": 489.0, ""episode/score"": 250.0, ""step"": 61240}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,61640,frames,61640.0,15410.0,61640.0,61640.0,4,,,,,,0.7232780350579155,,,"{""replay/replay_ratio"": 260.0, ""step"": 61640, ""train/opt/updates"": 3558.0, ""train/ret"": 0.7232780350579155, ""train/rew"": 0.3408200826909807}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,61640,frames,61640.0,15410.0,61640.0,61640.0,4,,,,,,0.7232780350579155,,,"{""replay/replay_ratio"": 260.0, ""step"": 61640, ""train/opt/updates"": 3558.0, ""train/ret"": 0.7232780350579155, ""train/rew"": 0.3408200826909807}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,63596,frames,63596.0,15899.0,63596.0,63596.0,4,320.0,,320.0,320.0,1,,,,"{""episode/length"": 589.0, ""episode/score"": 320.0, ""step"": 63596}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,67120,frames,67120.0,16780.0,67120.0,67120.0,4,990.0,,990.0,990.0,1,,,,"{""episode/length"": 881.0, ""episode/score"": 990.0, ""step"": 67120}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,69624,frames,69624.0,17406.0,69624.0,69624.0,4,390.0,,390.0,390.0,1,,,,"{""episode/length"": 626.0, ""episode/score"": 390.0, ""step"": 69624}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,71512,frames,71512.0,17878.0,71512.0,71512.0,4,200.0,,200.0,200.0,1,,,,"{""episode/length"": 472.0, ""episode/score"": 200.0, ""step"": 71512}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,73636,frames,73636.0,18409.0,73636.0,73636.0,4,290.0,,290.0,290.0,1,,,,"{""episode/length"": 531.0, ""episode/score"": 290.0, ""step"": 73636}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,74400,frames,74400.0,18600.0,74400.0,74400.0,4,,,,,,0.7135575708214259,,,"{""replay/replay_ratio"": 260.16300940438873, ""step"": 74400, ""train/opt/updates"": 3979.5, ""train/ret"": 0.7135575708214259, ""train/rew"": 0.49154989477387045}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,74400,frames,74400.0,18600.0,74400.0,74400.0,4,,,,,,0.7135575708214259,,,"{""replay/replay_ratio"": 260.16300940438873, ""step"": 74400, ""train/opt/updates"": 3979.5, ""train/ret"": 0.7135575708214259, ""train/rew"": 0.49154989477387045}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,75200,frames,75200.0,18800.0,75200.0,75200.0,4,,,,,,0.4730160221457481,,,"{""replay/replay_ratio"": 260.0, ""step"": 75200, ""train/opt/updates"": 4403.5, ""train/ret"": 0.4730160221457481, ""train/rew"": 0.5640399074554443}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,75200,frames,75200.0,18800.0,75200.0,75200.0,4,,,,,,0.4730160221457481,,,"{""replay/replay_ratio"": 260.0, ""step"": 75200, ""train/opt/updates"": 4403.5, ""train/ret"": 0.4730160221457481, ""train/rew"": 0.5640399074554443}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,76024,frames,76024.0,19006.0,76024.0,76024.0,4,410.0,,410.0,410.0,1,,,,"{""episode/length"": 597.0, ""episode/score"": 410.0, ""step"": 76024}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,78352,frames,78352.0,19588.0,78352.0,78352.0,4,260.0,,260.0,260.0,1,,,,"{""episode/length"": 582.0, ""episode/score"": 260.0, ""step"": 78352}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,80256,frames,80256.0,20064.0,80256.0,80256.0,4,360.0,,360.0,360.0,1,,,,"{""episode/length"": 476.0, ""episode/score"": 360.0, ""step"": 80256}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,83052,frames,83052.0,20763.0,83052.0,83052.0,4,440.0,,440.0,440.0,1,,,,"{""episode/length"": 699.0, ""episode/score"": 440.0, ""step"": 83052}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,85320,frames,85320.0,21330.0,85320.0,85320.0,4,250.0,,250.0,250.0,1,,,,"{""episode/length"": 567.0, ""episode/score"": 250.0, ""step"": 85320}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,86996,frames,86996.0,21749.0,86996.0,86996.0,4,160.0,,160.0,160.0,1,,,,"{""episode/length"": 419.0, ""episode/score"": 160.0, ""step"": 86996}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,89360,frames,89360.0,22340.0,89360.0,89360.0,4,390.0,,390.0,390.0,1,,,,"{""episode/length"": 591.0, ""episode/score"": 390.0, ""step"": 89360}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,90240,frames,90240.0,22560.0,90240.0,90240.0,4,,,,,,0.5733157542227034,,,"{""replay/replay_ratio"": 260.0, ""step"": 90240, ""train/opt/updates"": 4898.5, ""train/ret"": 0.5733157542227034, ""train/rew"": 0.5295630640330466}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,90240,frames,90240.0,22560.0,90240.0,90240.0,4,,,,,,0.5733157542227034,,,"{""replay/replay_ratio"": 260.0, ""step"": 90240, ""train/opt/updates"": 4898.5, ""train/ret"": 0.5733157542227034, ""train/rew"": 0.5295630640330466}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/ret,step,90280,frames,90280.0,22570.0,90280.0,90280.0,4,,,,,,0.7299560904502869,,,"{""replay/replay_ratio"": 208.0, ""step"": 90280, ""train/opt/updates"": 5369.5, ""train/ret"": 0.7299560904502869, ""train/rew"": 0.5472338199615479}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,train/rew,step,90280,frames,90280.0,22570.0,90280.0,90280.0,4,,,,,,0.7299560904502869,,,"{""replay/replay_ratio"": 208.0, ""step"": 90280, ""train/opt/updates"": 5369.5, ""train/ret"": 0.7299560904502869, ""train/rew"": 0.5472338199615479}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,92740,frames,92740.0,23185.0,92740.0,92740.0,4,430.0,,430.0,430.0,1,,,,"{""episode/length"": 845.0, ""episode/score"": 430.0, ""step"": 92740}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,95232,frames,95232.0,23808.0,95232.0,95232.0,4,470.0,,470.0,470.0,1,,,,"{""episode/length"": 623.0, ""episode/score"": 470.0, ""step"": 95232}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
alien,2,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/alien/seed_2/metrics.jsonl,metrics_jsonl,episode/score,step,98028,frames,98028.0,24507.0,98028.0,98028.0,4,430.0,,430.0,430.0,1,,,,"{""episode/length"": 699.0, ""episode/score"": 430.0, ""step"": 98028}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
